Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Annual Income_nan,Years in current job_nan,Bankruptcies_nan,Credit Score_nan,Term_Long Term,Term_Short Term,Credit Default
Own Home,-0.7975357345627176,4 years,-0.11095342154390785,0.9919467428382966,-1.152807499454115,-0.42442980163286537,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.361917348615844,-0.2524592958000119,-0.908056498682213,-0.2766326289639233,0,0,0,0,1,0,1
Home Mortgage,2.696423877619862,10+ years,-0.11095342154390785,0.1770499170222909,-0.6983573428059201,-0.03310395240569397,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3617678059262329,0.008166629687941246,0.3160787773015616,-0.2397710661453456,0,0,0,0,0,1,0
Home Mortgage,0.15066176015672048,4 years,-0.11095342154390785,-1.0452953217017178,1.304063659925189,1.298858566404705,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3577032769708113,0.4893083898376052,-0.009680901251556049,-0.22516554125496577,0,0,0,0,0,1,0
Home Mortgage,-0.07460922276842102,7 years,-0.11095342154390785,0.7882225363842952,-0.8687761515489933,0.7774406787776214,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3549398383286884,0.1910829902368258,-0.19004359586359107,-0.2821966384459728,0,0,0,0,1,0,0
Rent,0.5898698028279352,2 years,-0.11095342154390785,-0.4341227023397134,0.8922182054627624,0.12255660766244318,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3474068837658343,-0.15813183928166555,1.2330692135066825,-0.2821966384459728,0,0,0,0,1,0,0
Rent,-0.6448364296839414,5 years,-0.11095342154390785,-0.8415711152477163,0.054325729142652664,-0.9253028947230176,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.36942342684277724,-0.4294577740958443,0.03870090943702796,-0.2703731182966177,0,0,0,0,0,1,1
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,-0.026674289431710546,-0.9539855559205298,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3611455153791414,-0.021960770873051504,-0.2615681790825896,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.08307879934885767,< 1 year,-0.11095342154390785,2.8254646009243096,-0.7693651797822005,0.13777775106024273,5.676295437288058,8.3113939975103,debt consolidation,Short Term,-0.36102767298318056,-0.00044119904377096865,0.0755951844855149,-0.22447004006970958,0,0,0,0,0,1,0
Own Home,-0.15898398421259602,10+ years,-0.11095342154390785,0.1770499170222909,-0.32911659052926173,-0.39376257183138746,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36138671326561095,0.04355437002942479,0.1526539089617865,-0.2703731182966177,0,0,0,0,1,0,1
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,-0.4341227023397134,-0.1871009165767008,-0.4255545166622594,1.6647792271904904,-0.3370990397177327,debt consolidation,Long Term,-0.3595625681070825,-0.282885579303078,0.17571283086709083,-0.2265565436254781,1,0,0,1,1,0,1
Rent,-0.5817714192278621,6 years,-0.11095342154390785,-1.4527437346097205,-0.8119698819679689,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36850756401101137,-0.725112780394793,-1.4129211124707128,-0.29749766452160886,0,0,0,0,0,1,1
Home Mortgage,0.5847584257079632,3 years,-0.11095342154390785,0.1770499170222909,-0.47113226448182266,-0.9632432817145771,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3593420443251674,-0.34792250749823694,0.11207020640845086,-0.23768456258957707,0,0,0,0,0,1,0
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,0.1770499170222909,-0.22970561876246917,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35112339862792125,1.204475493630695,0.1865295615063063,-0.2265565436254781,1,0,0,1,0,1,1
Rent,-0.8677863041584677,10+ years,-0.11095342154390785,-0.4341227023397134,3.8603457910712855,-0.5626947692463744,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.3674497389946376,-0.7193742279069849,-1.3048376567036681,4.4472114212960765,0,1,0,0,0,1,1
Rent,-0.40875006908465633,4 years,-0.11095342154390785,-0.8415711152477163,0.48037275100033544,-0.704108938942187,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36846828321235775,-0.37745214217508305,-0.46951772935587965,-0.2265565436254781,1,0,0,1,0,1,0
Rent,1.6435048835487274,1 year,-0.11095342154390785,2.2142919815623054,0.3525586444430308,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3528889671568785,1.2166699176672873,3.094553090953069,-0.23838006377483326,0,0,0,0,0,1,0
Rent,-0.5111257673426457,2 years,-0.11095342154390785,-0.8415711152477163,0.3099539422572624,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.36981278914522103,-0.9118548426022163,-1.2431235966225627,-0.2404665673306018,0,0,0,0,0,1,1
Rent,-0.7430390712594416,6 years,-0.11095342154390785,-1.2490195281557193,-0.059286810019396174,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.575432203004464,-0.8637833686240287,-0.2522900874799569,0,0,0,0,0,1,0
Home Mortgage,0.537867096476916,10+ years,-0.11095342154390785,0.1770499170222909,1.8579247883401764,-0.8923862348627516,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35960391631619154,-0.3822342692482565,0.5168171738153746,-0.25437659103572546,0,1,0,0,1,0,1
Rent,-0.6184399942189654,2 years,-0.11095342154390785,-0.6378469087937149,-0.9255824211300175,-0.766718075578456,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36145149212654853,-0.30870906549821464,-0.2933475659993545,-0.2272520448107343,0,0,0,0,0,1,0
Rent,-0.9113688192152335,10+ years,-0.11095342154390785,0.3807741234762923,-0.5847448036438715,-0.49078798836711457,3.6705373322392743,-0.3370990397177327,debt consolidation,Short Term,-0.36432312524917343,-0.1180815250438379,-0.40780366927477424,-0.25576759340623784,0,1,0,0,0,1,1
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,-0.23039849588571198,0.2815508074667503,-0.3103836976523082,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3616396264779948,-0.3866577367909419,0.8171701129601024,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,0.29249630207516975,7 years,-0.11095342154390785,-0.23039849588571198,-0.513736966667591,0.09766291501185477,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3639668415140169,0.49845420786504946,2.007345885774247,3.9255855323539386,0,0,0,0,1,0,1
Home Mortgage,-0.6753565365452233,10+ years,-0.11095342154390785,-0.4341227023397134,-0.32911659052926173,0.36362052896256886,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36083126898991247,0.7657153346670308,-0.38742796737299623,-0.2696776171113615,0,0,0,0,1,0,0
Rent,0.07949756276657932,6 years,-0.11095342154390785,0.3807741234762923,-1.1102027972683468,0.6202804986702921,-0.3409788778582933,-0.3370990397177327,other,Long Term,-0.3553319571784061,0.060112485020287876,-0.9924102275430718,3.508284821200228,0,0,0,0,1,0,1
Rent,-0.7617067094367305,8 years,-0.11095342154390785,-0.8415711152477163,-0.826171449363225,-1.078863986736286,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.36348237833062236,-0.7495614050563922,-1.251340957883362,-0.23281605429278376,0,0,0,0,0,1,0
Rent,-0.9142084731707735,10+ years,-0.11095342154390785,-1.0452953217017178,-0.016682107833627797,-0.3556722228359088,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36139153722334033,-0.2776850161110019,-1.1527326227537695,-0.2265565436254781,0,0,0,0,0,1,0
Rent,-1.2448182715249025,6 years,-0.11095342154390785,-1.8601921475177234,0.11113199872367734,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,other,Short Term,2.76051988315993,-0.9118548426022163,-1.431284399369846,-0.24603057681265125,0,0,1,0,0,1,0
Home Mortgage,0.6520952634188983,2 years,-0.11095342154390785,-1.2490195281557193,0.49457431839559174,-0.030404636335148238,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.3622750106246375,0.41679938809061273,-0.06326145069697231,-0.22447004006970958,0,0,0,0,0,1,1
Rent,0.15715592528982497,10+ years,-0.11095342154390785,-1.0452953217017178,-0.996590258106298,-0.471217946855658,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.35544428647981907,-0.13469941662311563,0.5062519950514898,-0.256463094591494,0,0,0,0,1,0,1
Rent,-0.34114161229971307,10+ years,-0.11095342154390785,-1.0452953217017178,-0.40012442750554217,-1.1629176899330016,3.6705373322392743,5.428562985100957,debt consolidation,Short Term,-0.3665311196155978,-0.697197113605143,-1.0310653657188729,-0.22099253414342865,0,0,0,0,0,1,1
Rent,-0.6764430128412561,10+ years,-0.11095342154390785,0.1770499170222909,-0.10189151220516404,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3646511543747721,0.7008577362371158,-0.08992594948201514,-0.21960153177291628,0,0,0,0,0,1,0
Home Mortgage,0.8161531841198344,4 years,-0.11095342154390785,-0.4341227023397134,1.8863279231306889,-0.9518461694167173,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.34511300784274757,0.48168376189420187,-0.22794754599599049,0,0,0,0,0,1,0
Rent,-0.016433355644488834,10+ years,-0.11095342154390785,0.9919467428382966,0.23894610528098198,-0.4172316254447434,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3657262078116079,-0.07916696598588893,0.04557666069606416,-0.24255307088637035,0,1,0,0,0,1,0
Rent,-0.44961639340134046,3 years,-0.11095342154390785,-0.23039849588571198,-0.6131479384343835,-0.602509681286924,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35831109564471464,-0.068526733248078,-0.7819451585164758,-0.24742157918316363,0,0,0,0,1,0,0
Home Mortgage,-0.40875006908465633,2 years,-0.11095342154390785,-0.6378469087937149,3.2212752582847615,0.6618199737559125,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3571016605282743,-0.05477811791270432,-1.1653940671454095,-0.2265565436254781,1,0,0,1,0,1,1
Rent,-0.7702256713033505,< 1 year,-0.11095342154390785,-0.8415711152477163,-0.47113226448182266,-1.1599184498546173,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36514319806317,-0.36782811144032146,-0.6757902671269658,-0.24394407325688272,0,0,0,0,0,1,1
Home Mortgage,-0.6677512024729946,10+ years,-0.11095342154390785,0.9919467428382966,0.04012416174739688,-0.7505221791551816,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36566969859249215,-0.3506722305653117,0.3048427935367951,-0.25020358392418834,0,0,0,0,0,1,0
Rent,0.3526475806464341,1 year,-0.11095342154390785,1.3993951557462996,1.7585138165733838,0.8383252523688195,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36768955860747027,-0.014369144144388649,0.03912016256257895,-0.23142505192227142,0,0,0,0,1,0,0
Rent,-0.6552814177117102,1 year,-0.11095342154390785,-1.2490195281557193,-0.44272912969131056,-1.0051576618099956,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36619482084817734,-0.5328712720532203,-0.33694989105665724,-0.22586104244022193,0,0,0,0,0,1,0
Home Mortgage,-0.2133571843004138,8 years,-0.11095342154390785,-0.026674289431710546,-1.621459223497566,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.36770609789111386,-0.8493883077088881,-0.6045172357832977,-0.23907556496008942,0,0,0,0,0,1,1
Rent,0.4564307595606476,5 years,-0.11095342154390785,-0.8415711152477163,0.3809617792335429,-0.37104332823762753,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3607561530766976,-0.377272812409839,-0.46507364622503916,-0.23351155547803995,0,0,0,0,0,1,0
Rent,-0.04401503797786416,1 year,-0.11095342154390785,2.621740394470308,-0.3717212927150301,1.211055813110009,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3526105558822108,0.5314508846699463,0.7267791390913094,-0.24324857207162653,0,0,0,0,1,0,1
Own Home,-0.3362277763244743,10+ years,-0.11095342154390785,-1.2490195281557193,-0.9113808537347615,-1.1149298486788553,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36503362530903094,-0.5078846580958889,-1.0822142470360934,-0.23212055310752758,0,0,0,0,0,1,0
Home Mortgage,6.773228637337796,3 years,-0.11095342154390785,-0.4341227023397134,0.721799396719689,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,1.5291221453107577,3.1847763635716415,-0.22099253414342865,0,0,0,0,0,1,0
Home Mortgage,0.22733241695630005,2 years,-0.11095342154390785,0.5844983299302937,1.2756605251346769,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36133709541468007,0.13088796570325498,-0.5458217982061595,-0.2237745388844534,0,0,0,0,0,1,0
Rent,-0.12305618851424231,10+ years,7.253211725175639,-1.2490195281557193,-0.6415510732248957,-1.0131806290196732,5.676295437288058,2.545731972691612,other,Short Term,-0.36844140687643684,-0.7762217634893342,-0.19767400274861904,-0.23003404955175905,0,0,0,0,0,1,1
Home Mortgage,-0.40875006908465633,8 years,-0.11095342154390785,2.2142919815623054,1.4460793338777498,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3530157683314797,1.1516329894721284,1.0518680126435456,-0.2265565436254781,1,0,0,1,0,1,0
Own Home,0.7291610025079444,5 years,-0.11095342154390785,-0.6378469087937149,0.579783722767128,0.9304019227752127,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35700173568959404,-0.25598611451647735,-0.43212035055673154,4.4472114212960765,0,0,0,0,0,1,1
Home Mortgage,-0.8823549635825424,5 years,-0.11095342154390785,2.0105677751083038,-1.1812106342446274,0.45974617347478075,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3643100316496222,-0.20673020566279077,-0.749327265348609,-0.2745461254081548,0,0,0,0,1,0,1
Home Mortgage,-0.6476020057102064,5 years,-0.11095342154390785,-0.8415711152477163,0.15373670090944522,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.36704659395582423,-0.7933178677759294,-0.5200796562973288,-0.23907556496008942,0,0,0,0,0,1,0
Rent,1.147800073483813,8 years,-0.11095342154390785,6.288776110642335,1.304063659925189,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3475736548759075,3.4555422601502683,3.703895583628875,3.9881806390269947,0,0,0,0,0,1,1
Rent,-0.40875006908465633,3 years,10.935294298535414,-0.8415711152477163,-1.4226372799639808,-1.1629176899330016,5.676295437288058,-0.3370990397177327,business loan,Short Term,-0.3696756509183426,-0.805452515224107,-0.5828837745048668,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,0.5705354632871716,8 years,-0.11095342154390785,0.3807741234762923,-0.47113226448182266,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,major purchase,Long Term,-0.36497642695309673,0.2032774142734181,-0.8782895267680929,-0.23212055310752758,0,0,0,0,1,0,0
Home Mortgage,0.9717415282403339,1 year,-0.11095342154390785,3.844085633194317,-0.22970561876246917,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3473565767780849,1.337418626264917,0.7215804003344771,-0.2481170803684198,0,0,0,0,0,1,0
Home Mortgage,-0.008877406858443312,10+ years,-0.11095342154390785,4.25153404610232,-0.41432599490079824,-0.5294032043763104,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.36380489436167307,-0.8115497272424032,-0.6834206740119937,-0.21960153177291628,0,1,0,0,0,1,0
Home Mortgage,0.10574584237300542,10+ years,-0.11095342154390785,-0.026674289431710546,-0.5421401014581031,0.110484666346947,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3676123752838,0.375135105965589,0.7254375290895463,-0.23351155547803995,0,0,0,0,0,1,1
Own Home,-0.48979132371145834,3 years,-0.11095342154390785,-0.23039849588571198,-0.07348837741465196,-0.4056845511429644,1.6647792271904904,2.545731972691612,home improvements,Short Term,-0.3685282381155659,-0.4198935199494974,0.4229883243170635,-0.22447004006970958,0,0,0,0,0,1,0
Home Mortgage,-0.6752330733297651,7 years,-0.11095342154390785,0.1770499170222909,1.2898620925299327,0.9627937156217615,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.359696949786687,-0.01598311203158469,0.3071067604147705,-0.2404665673306018,0,0,0,0,1,0,1
Rent,-0.03492814532013621,5 years,-0.11095342154390785,-0.4341227023397134,-0.0024805404383715026,0.03145469028152476,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.3575923259430353,-0.34098842324213546,0.30014715853062407,-0.2397710661453456,0,0,0,0,1,0,0
Home Mortgage,0.49993919668813847,5 years,-0.11095342154390785,0.9919467428382966,-0.030883675228883585,-0.2853400429978006,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36511976741134156,-0.08550328435784375,0.48151606064398145,-0.2446395744421389,0,0,0,0,0,1,1
Rent,-0.7346682652513715,6 years,3.5711291518158657,-0.4341227023397134,0.2957523748620061,-0.6665434569604255,3.6705373322392743,2.545731972691612,buy a car,Short Term,-0.3667068495043113,-0.5977288704831352,-0.5162225275422597,-0.2272520448107343,0,0,0,0,0,1,0
Rent,-1.0745871900510535,< 1 year,-0.11095342154390785,0.3807741234762923,-0.7977683145727129,-0.8375001414283217,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36763649507244694,-0.26865875126038696,-0.9734599862681672,-0.24742157918316363,0,0,0,0,0,1,1
Rent,1.2899062344762704,4 years,-0.11095342154390785,3.2329130138323126,-0.5563416688533591,0.46064594549829596,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3607244527830474,0.12401365803556813,1.6934929959867775,-0.282892139631229,0,0,0,0,1,0,1
